time,sensor_gps_raw/carrier_phase.00_rate,sensor_gps_raw/carrier_phase.00_meters,sensor_gps_raw/carrier_phase.00_meters_hp20,sensor_gps_raw/carrier_phase.01_rate,sensor_gps_raw/carrier_phase.01_meters,sensor_gps_raw/carrier_phase.01_meters_hp20,sensor_gps_raw/carrier_phase.02_rate,sensor_gps_raw/carrier_phase.02_meters,sensor_gps_raw/carrier_phase.02_meters_hp20,sensor_gps_raw/carrier_phase.03_rate,sensor_gps_raw/carrier_phase.03_meters,sensor_gps_raw/carrier_phase.03_meters_hp20,sensor_gps_raw/carrier_phase.04_rate,sensor_gps_raw/carrier_phase.04_meters,sensor_gps_raw/carrier_phase.04_meters_hp20,sensor_gps_raw/carrier_phase.05_rate,sensor_gps_raw/carrier_phase.05_meters,sensor_gps_raw/carrier_phase.05_meters_hp20,sensor_gps_raw/carrier_phase.06_rate,sensor_gps_raw/carrier_phase.06_meters,sensor_gps_raw/carrier_phase.06_meters_hp20,sensor_gps_raw/carrier_phase.07_rate,sensor_gps_raw/carrier_phase.07_meters,sensor_gps_raw/carrier_phase.07_meters_hp20,sensor_gps_raw/carrier_phase.08_rate,sensor_gps_raw/carrier_phase.08_meters,sensor_gps_raw/carrier_phase.08_meters_hp20,sensor_gps_raw/carrier_phase.09_rate,sensor_gps_raw/carrier_phase.09_meters,sensor_gps_raw/carrier_phase.09_meters_hp20,sensor_gps_raw/carrier_phase.10_rate,sensor_gps_raw/carrier_phase.10_meters,sensor_gps_raw/carrier_phase.10_meters_hp20,sensor_gps_raw/carrier_phase.11_rate,sensor_gps_raw/carrier_phase.11_meters,sensor_gps_raw/carrier_phase.11_meters_hp20,sensor_gps_raw/carrier_phase.12_rate,sensor_gps_raw/carrier_phase.12_meters,sensor_gps_raw/carrier_phase.12_meters_hp20,sensor_gps_raw/carrier_phase.13_rate,sensor_gps_raw/carrier_phase.13_meters,sensor_gps_raw/carrier_phase.13_meters_hp20,sensor_gps_raw/carrier_phase.14_rate,sensor_gps_raw/carrier_phase.14_meters,sensor_gps_raw/carrier_phase.14_meters_hp20,sensor_gps_raw/carrier_phase.15_rate,sensor_gps_raw/carrier_phase.15_meters,sensor_gps_raw/carrier_phase.15_meters_hp20,sensor_gps_raw/carrier_phase.16_rate,sensor_gps_raw/carrier_phase.16_meters,sensor_gps_raw/carrier_phase.16_meters_hp20,sensor_gps_raw/carrier_phase.17_rate,sensor_gps_raw/carrier_phase.17_meters,sensor_gps_raw/carrier_phase.17_meters_hp20,sensor_gps_raw/carrier_phase.18_rate,sensor_gps_raw/carrier_phase.18_meters,sensor_gps_raw/carrier_phase.18_meters_hp20,sensor_gps_raw/carrier_phase.19_rate,sensor_gps_raw/carrier_phase.19_meters,sensor_gps_raw/carrier_phase.19_meters_hp20,sensor_gps_raw/carrier_phase.20_rate,sensor_gps_raw/carrier_phase.20_meters,sensor_gps_raw/carrier_phase.20_meters_hp20,sensor_gps_raw/carrier_phase.21_rate,sensor_gps_raw/carrier_phase.21_meters,sensor_gps_raw/carrier_phase.21_meters_hp20,sensor_gps_raw/carrier_phase.22_rate,sensor_gps_raw/carrier_phase.22_meters,sensor_gps_raw/carrier_phase.22_meters_hp20,sensor_gps_raw/carrier_phase.23_rate,sensor_gps_raw/carrier_phase.23_meters,sensor_gps_raw/carrier_phase.23_meters_hp20,sensor_gps_raw/carrier_phase.24_rate,sensor_gps_raw/carrier_phase.24_meters,sensor_gps_raw/carrier_phase.24_meters_hp20,sensor_gps_raw/carrier_phase.25_rate,sensor_gps_raw/carrier_phase.25_meters,sensor_gps_raw/carrier_phase.25_meters_hp20,sensor_gps_raw/carrier_phase.26_rate,sensor_gps_raw/carrier_phase.26_meters,sensor_gps_raw/carrier_phase.26_meters_hp20,sensor_gps_raw/carrier_phase.27_rate,sensor_gps_raw/carrier_phase.27_meters,sensor_gps_raw/carrier_phase.27_meters_hp20,sensor_gps_raw/carrier_phase.28_rate,sensor_gps_raw/carrier_phase.28_meters,sensor_gps_raw/carrier_phase.28_meters_hp20,sensor_gps_raw/carrier_phase.29_rate,sensor_gps_raw/carrier_phase.29_meters,sensor_gps_raw/carrier_phase.29_meters_hp20,sensor_gps_raw/carrier_phase.30_rate,sensor_gps_raw/carrier_phase.30_meters,sensor_gps_raw/carrier_phase.30_meters_hp20,sensor_gps_raw/carrier_phase.31_rate,sensor_gps_raw/carrier_phase.31_meters,sensor_gps_raw/carrier_phase.31_meters_hp20
1032.157119,,21572796.441203855,,,23910238.849431273,,,23393642.663310163,,,20518736.232644327,,,39527850.61717153,,,39601682.37574285,,,21033908.46776744,,,25584700.28201536,,,21256087.977873642,,,24941661.05207985,,,23369166.79654028,,,23875088.905134153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033.157219,0.0,21572713.59666311,,0.0,23911152.733843416,,0.0,23393260.71174923,,0.0,20519106.66059132,,0.0,39528041.87258855,,0.0,39601873.301571235,,0.0,21033815.507595636,,0.0,25585288.001930565,,0.0,21256489.782392874,,0.0,24942006.955358878,,0.0,23369666.834649578,,0.0,23875910.33289155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034.162357,0.08924773335456848,21572630.8413701,,0.018458489328622818,23912066.63671405,,0.017697304487228394,23392878.7778856,,0.10142653062939644,20519477.189964842,,-0.02454788237810135,39528233.10345769,,-0.029495522379875183,39602064.197904095,,3916302.607289154,24950025.154712986,,-4552153.088218905,21033722.633626863,,4328983.024570085,25585874.61148219,,-3685461.1691575088,21256891.689480398,,1572186.3986260071,24942353.271384884,,-506564.7862732522,23370166.974375695,,,23876732.006127786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035.159071,0.17849546298384666,21572548.175324816,,0.04490930587053299,23912980.566035498,,0.04757341742515564,23392496.873898085,,0.20152099803090096,20519847.819432832,,-0.04281607270240784,39528424.316058636,,-0.03805873543024063,39602255.08567374,,719.090674571693,24950651.285215754,,-680.5010206587613,21033629.85252141,,185.82310353964567,25586462.239104964,,56.10028738155961,21257293.69304681,,-157.5159682445228,24942695.793525938,,-321.15882187336683,23370667.24331122,,0.0,23877551.551690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036.160219,0.20342393219470978,21572465.534208003,,-0.0218837708234787,23913894.42856387,,0.005899101495742798,23392114.928236254,,0.2277815267443657,20520218.47516135,,-0.13510850816965103,39528615.43636715,,-0.14310085028409958,39602445.868401274,,719.4710716232657,24951277.796115573,,-680.4854165837169,21033537.08702003,,185.4158750884235,25587049.459499285,,56.126167327165604,21257695.722493164,,-154.36984295770526,24943041.46179228,,-321.1302778236568,23371167.540790793,,-1.4287248961627483,23878369.66852825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037.159069,0.26184409484267235,21572382.951511353,,-0.027782876044511795,23914808.285193138,,-0.006089404225349426,23391732.970585916,,0.30504075810313225,20520589.2081491,,-0.16936136782169342,39528806.5224228,,-0.19029367715120316,39602636.60393598,,710.907856348902,24951895.74380012,,-680.4262352511287,21033444.38069998,,186.56068181619048,25587637.824700333,,56.19353128224611,21258097.819303475,,-152.21971474587917,24943389.280186832,,-321.03627274930477,23371667.93227544,,2.5027423836290836,23879191.716833316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038.160214,0.2945746034383774,21572300.40154521,,-0.0751659981906414,23915722.094439283,,-0.03292080760002136,23391350.986104175,,0.3432897850871086,20520959.97938588,,-0.2544226422905922,39528997.523417175,,-0.2978096008300781,39602827.23195476,,712.0496183820069,24952514.833246697,,-680.3984523713589,21033351.702162813,,186.57609560340643,25588226.20531517,,56.23691824451089,21258499.95950075,,-151.55330630391836,24943737.764989827,,-320.98717698454857,23372168.372855853,,3.357731856405735,23880014.620127853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039.159069,0.2532808780670166,21572217.810285345,,-0.18858103081583977,23916635.790270396,,-0.13453762978315353,23390968.900005613,,0.31740984693169594,20521330.724742718,,-0.3977137729525566,39529188.38112042,,-0.4544212892651558,39603017.703361854,,709.5758006349206,24953131.448875528,,-680.4403169825673,21033258.981761035,,187.23127672448754,25588815.241111126,,56.20095273479819,21258902.063732512,,-152.32856272533536,24944085.4745364,,-321.00411311909556,23372668.79650013,,1.3141681030392647,23880835.479858637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040.158465,0.23805738240480423,21572135.203801982,,-0.2829666920006275,23917549.391715847,,-0.23044563829898834,23390586.71799904,,0.31036898121237755,20521701.46305869,,-0.5347252190113068,39529379.10181222,,-0.5769704207777977,39603208.052219816,,-3919872.2478961796,21033166.240807544,,4555554.869445104,25589401.571121342,,-4329912.887751643,21259304.157878716,,3685185.3590305075,24944433.32604205,,-1571416.2911692336,23373169.221476465,,508167.8865853995,23881658.11084293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041.158148,0.22911357879638672,21572052.588374816,,-0.3621288575232029,23918462.913999133,,-0.30199606344103813,23390204.464442044,,0.31208162382245064,20522072.203087308,,-0.6435732021927834,39529569.71365604,,-0.671926960349083,39603398.30612124,,0.21084538474678993,21033073.491481125,,1.26564322412014,25589990.55667977,,0.29324254766106606,21259706.255640496,,3.2631559036672115,24944782.49247698,,0.39676230773329735,23373669.656348072,,1.2519420720636845,23882480.790542398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042.155096,0.16764872521162033,21571969.911482796,,-0.4972373656928539,23919376.30117391,,-0.429683119058609,23389822.083197992,,0.2669820263981819,20522442.898016326,,-0.8138860315084457,39529760.155187026,,-0.8312027677893639,39603588.40074685,,0.15642140060663223,21032980.687730722,,-0.41997813433408737,25590577.85661684,,0.24414678290486336,21260108.30430651,,5.70157902687788,24945134.097335037,,0.37240471690893173,23374170.066862088,,-0.8852461650967598,23883301.33305363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043.155078,0.09819153696298599,21571887.165133588,,-0.6431926153600216,23920289.54239344,,-0.5432884357869625,23389439.588348623,,0.20095011591911316,20522813.526913434,,-1.0119817554950714,39529950.39862229,,-1.003799133002758,39603778.3227761,,0.06622219830751419,21032887.793781117,,-0.5122705660760403,25591165.064261477,,0.16898078098893166,21260510.277806524,,5.861425708979368,24945485.862039775,,3.6089195013046265,23374673.713890888,,0.12045589461922646,23884122.88126692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044.156223,0.011798206716775894,21571804.33239105,,-0.7929537333548069,23921202.63385185,,-0.7430967949330807,23389056.893690895,,0.12920940667390823,20523184.084069833,,-1.1868616342544556,39530140.467177674,,-1.1904772147536278,39603968.05812727,,-0.01674584671854973,21032794.816863466,,-2.7202480509877205,25591750.06392863,,0.103519756346941,21260912.185845513,,4.351064831018448,24945836.116383635,,0.26431791484355927,23375174.0163181,,2.236140947788954,23884946.545165267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045.155072,-0.01236908882856369,21571721.475481216,,-0.9135999232530594,23922115.60466407,,-0.793524619191885,23388674.148605343,,0.11379561573266983,20523554.62581244,,-1.3311042413115501,39530330.39149045,,-1.3425218686461449,39604157.64143378,,-0.04243548959493637,21032701.814256173,,-2.703311912715435,25592335.08053192,,0.07554659247398376,21261314.065911338,,2.409688778221607,24946184.42935144,,0.226068876683712,23375674.280496277,,1.3025601916015148,23885769.275482856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046.15507,-0.017126433551311493,21571638.613814037,,-0.9836279898881912,23923028.505448222,,-0.8736382573843002,23388291.323406152,,0.12178795412182808,20523925.175547387,,-1.4441386833786964,39530520.20276879,,-1.4443289786577225,39604347.12293319,,-0.049856945872306824,21032608.804227423,,-1.7054118923842907,25592921.095035233,,0.0804942175745964,21261715.950924788,,3.3537356927990913,24946533.686366163,,0.2757355347275734,23376174.59434111,,0.9921912103891373,23886591.695431463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047.155156,-0.10390034690499306,21571555.665372945,,-1.1468999683856964,23923941.242960397,,-1.039954923093319,23387908.331890296,,0.04300636798143387,20524295.646500748,,-1.643947035074234,39530709.81423877,,-1.6342420652508736,39604536.4145195,,-0.1408173181116581,21032515.7032383,,-0.019219662994146347,25593508.795730773,,0.000380590558052063,21262117.75582461,,2.8852326683700085,24946882.47487786,,0.1958121843636036,23376674.828262594,,-0.8353892229497433,23887412.287799638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048.15528,-0.19733453914523125,21571472.62349766,,-1.3135972246527672,23924853.813775316,,-1.1760149002075195,23387525.204314463,,-0.0319693386554718,20524666.0424784,,-1.8365242406725883,39530899.23313155,,-1.838617466390133,39604725.50173042,,-0.22949416935443878,21032422.513572328,,1.568971335887909,25594098.084617313,,-0.07897187769412994,21262519.481371965,,2.046037569642067,24947230.42419446,,0.02987610548734665,23377174.896247998,,0.23539327085018158,23888233.950950306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049.155071,-0.33339451625943184,21571389.4455624,,-1.520256146788597,23925766.177931312,,-1.3980876170098782,23387141.854665913,,-0.16460402309894562,20525036.30582137,,-2.0812418907880783,39531088.40730668,,-2.087902180850506,39604914.33965662,,-0.3744979500770569,21032329.178902574,,-0.06469984352588654,25594685.739832673,,-0.21826684102416039,21262921.067624357,,0.7583202868700027,24947577.085793775,,-0.0003805868327617645,23377674.93397671,,-1.5619304664433002,23889053.816777237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050.155102,-0.4243548922240734,21571306.176666763,,-1.691901046782732,23926678.37044241,,-1.5503225550055504,23386758.352782425,,-0.24414678290486336,20525406.48962158,,-2.281050257384777,39531277.38167344,,-2.289232887327671,39605102.976252116,,-0.4645068570971489,21032235.754223913,,-1.4157849214971066,25595272.043962955,,-0.295716367661953,21263322.57642722,,-1.2435691505670547,24947921.745503653,,-0.06736396253108978,23378174.904722046,,1.1214006170630455,23889876.36593525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051.157042,-0.5598439872264862,21571222.77228203,,-1.9021755531430244,23927590.352679,,-1.7505115009844303,23386374.65070999,,-0.36955031380057335,20525776.548018258,,-2.5238649770617485,39531466.11322548,,-2.540610834956169,39605291.36146966,,-0.6049435846507549,21032142.189108524,,-2.155646722763777,25595857.608231436,,-0.4241645969450474,21263723.956781857,,0.9078911133110523,24948268.556673795,,-0.17012254521250725,23378674.7727088,,0.18477515503764153,23890697.978467803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052.158064,-0.6804901771247387,21571139.24725111,,-2.090375993400812,23928502.14671515,,-1.930529311299324,23385990.768619746,,-0.4799206405878067,20526146.49604461,,-2.751836806535721,39531654.616805695,,-2.7653476521372795,39605479.521950394,,-0.7273024171590805,21032048.501634303,,-2.1154947616159916,25596443.21265188,,-0.5377699211239815,21264125.223531168,,-1.8742023818194866,24948612.585750442,,-0.28658227249979973,23379174.524235826,,0.3842029236257076,23891519.790428124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053.155073,-0.7292053550481796,21571055.67350501,,-2.2287194952368736,23929413.802407797,,-2.0601193085312843,23385606.756939504,,-0.5177890807390213,20526516.40620252,,-2.914157308638096,39531842.958065405,,-2.9170117154717445,39605667.53076706,,-0.7800137661397457,21031954.761448734,,-1.2163571529090405,25597029.71620993,,-0.5786830559372902,21264526.449367344,,-3.2570665031671524,24948955.231962968,,-0.31322338804602623,23379674.249121737,,-1.8473709747195244,23892339.370814547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054.154142,-0.7899090349674225,21570972.03905523,,-2.357167724519968,23930325.329652216,,-2.175437267869711,23385222.629941303,,-0.5714519023895264,20526886.26269761,,-3.086943954229355,39532031.12653847,,-3.081996329128742,39605855.374599114,,-0.8437621481716633,21031860.95751478,,-4332689.8166776635,21264927.61944747,,3684372.5959149115,24949300.84980149,,-1569127.1966289692,23380173.938613027,,512983.59794477746,23893157.885175813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055.154072,-0.843952439725399,21570888.350562043,,-2.478955674916506,23931236.735108685,,-2.299318451434374,23384838.37906192,,-0.6135068014264107,20527256.0771378,,-3.2443168237805367,39532219.137638666,,-3.2359439060091972,39606043.06448359,,-0.897044375538826,21031767.100298602,,-186.59531526640058,21265328.744047407,,-59.26924791932106,24949643.3850728,,153.75709732621908,23380673.598989382,,321.24578608199954,23893979.169071194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056.154181,-0.8782053031027317,21570804.627815995,,-2.591990116983652,23932148.02753071,,-2.3876147158443928,23384454.03988627,,-0.634058516472578,20527625.871026278,,-3.385324440896511,39532407.007731244,,-3.3868467956781387,39606230.60346518,,-0.9343419335782528,21031673.205784865,,-186.61891167983413,21265729.84505093,,-57.97448976710439,24949987.215102267,,153.75043705105782,23381173.252705462,,318.86388017982244,23894798.071060672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057.154067,-0.892857912927866,21570720.890417337,,-2.68637577816844,23933059.225567076,,-2.491705358028412,23384069.59661998,,-0.6412896774709225,20527995.657683592,,-3.521955296397209,39532594.74119297,,-3.539842903614044,39606417.989450656,,-0.952990710735321,21031579.29262235,,-186.63622840121388,21266130.928737734,,-59.52462202683091,24950329.494999472,,153.74834382161498,23381672.904328313,,318.39081010967493,23895616.49998008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058.151839,-0.9463304355740547,21570637.099546157,,-2.8121598958969116,23933970.297819324,,-2.598269809037447,23383685.046789236,,-0.6818222291767597,20528365.403808355,,-3.674380525946617,39532782.32222946,,-3.7116780877113342,39606605.20360095,,-1.008746761828661,21031485.323703784,,-186.67200361564755,21266531.97664932,,-59.66581992805004,24950671.633698776,,153.7131394892931,23382172.52074683,,319.02524921298027,23896435.563338593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059.155065,-0.9495654292404652,21570553.305439983,,-2.889990009367466,23934881.292241458,,-2.664682302623987,23383300.430546,,-0.6782066486775875,20528735.1535487,,-3.7891276106238365,39532969.78851887,,-3.8140560910105705,39606792.31537324,,-1.0150264538824558,21031391.348505527,,-186.67885418981314,21266933.017710336,,-58.43614222109318,24951015.002075788,,153.73464267328382,23382672.158668533,,320.40126276388764,23897256.002710655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060.154107,-0.9432857371866703,21570469.5176135,,-2.9571636728942394,23935792.21948993,,-2.728050097823143,23382915.75093497,,-0.6551811173558235,20529104.926314574,,-3.894550308585167,39533157.14938558,,-3.9131990894675255,39606979.328002535,,-1.0083661749958992,21031297.379967548,,-186.65449659526348,21267334.083128944,,-59.550882551819086,24951357.25571247,,153.76185467094183,23383171.823802233,,318.5493247359991,23898074.59014469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061.155065,-0.9134096279740334,21570385.759663127,,-3.0068303272128105,23936703.097071745,,-2.7760041020810604,23382531.023369934,,-0.6197864897549152,20529474.734475076,,-3.976376585662365,39533344.42842601,,-4.00263711810112,39607166.2511938,,-0.9822959378361702,21031203.437499806,,-186.62728460133076,21267735.175759546,,-59.36686857044697,24951699.69336313,,153.81742041930556,23383671.54450168,,318.9752019792795,23898893.60345597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062.155092,-0.879537358880043,21570302.035585023,,-3.0466016978025436,23937613.93488219,,-2.7895149514079094,23382146.28229405,,-0.5773510001599789,20529844.58507107,,-4.05553875118494,39533531.62830428,,-4.0757098868489265,39607353.101312295,,-0.9552742391824722,21031109.522053763,,-186.5835170559585,21268136.312157694,,-60.30463579297066,24952041.19324657,,153.8630909062922,23384171.310871616,,318.6657844632864,23899712.30734973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063.155066,-0.8325348198413849,21570218.35850946,,-3.0669631250202656,23938524.75233121,,-2.804167564958334,23381761.52656555,,-0.5145540945231915,20530214.498463966,,-4.1122462674975395,39533718.77147503,,-4.186460807919502,39607539.84067987,,-0.9016114212572575,21031015.66027054,,-186.52395514026284,21268537.508117758,,-61.780743811279535,24952381.21702199,,153.93445102870464,23384671.148601674,,319.3921354189515,23900531.737594448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064.155074,-0.7754467166960239,21570134.738521997,,-3.1002645157277584,23939435.536478836,,-2.8252901658415794,23381376.749714453,,-0.45289893820881844,20530584.47351202,,-4.175994649529457,39533905.8508974,,-4.228705994784832,39607726.53780226,,-0.8572729974985123,21030921.842825737,,4334345.890181273,25603471.118214235,,-3683844.2687482163,21268938.752793007,,1567703.6796908416,24952720.731571544,,-515860.7111613117,23385171.064542435,,,23901350.988201935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065.155072,-0.7120789289474487,21570051.181902323,,-3.1015965715050697,23940346.319294408,,-2.833092201501131,23380991.965061318,,-0.3769717663526535,20530954.524487246,,-4.21576602011919,39534092.8905484,,-4.286364980041981,39607913.17726566,,-0.7849614024162292,21030828.09769253,,-2.8374689519405365,25604056.000660487,,-0.47383124753832817,21269340.08348099,,-4.265622969716787,24953062.369227603,,-0.03767814859747887,23385671.064973585,,-4.385507985949516,23902168.030451346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066.155099,-0.6422411426901817,21569967.695120435,,-3.1042606830596924,23941257.09944587,,-2.819771647453308,23380607.193728738,,-0.29495519399642944,20531324.657479044,,-4.2639103308320045,39534279.88205509,,-4.329561650753021,39608099.77353239,,-0.7198809646070004,21030734.417639762,,-3.6875107884407043,25604640.0330649,,-0.40380317345261574,21269741.48419705,,-3.1754305139184,24953405.097076118,,0.046241357922554016,23386171.149324242,,-3.5600140281021595,23902985.898194715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067.155084,-0.6077979952096939,21569884.242781695,,-3.1556399762630463,23942167.828218035,,-2.8614459596574306,23380222.380721845,,-0.25232940912246704,20531694.833096627,,-4.33469957113266,39534466.80277254,,-4.408533520996571,39608286.29082725,,-0.6903854459524155,21030640.767082512,,-1.4083634726703167,25605226.344616633,,-0.36174827069044113,21270142.926968012,,-2.235950656235218,24953748.76440449,,0.10447122901678085,23386671.29190477,,-3.8913153149187565,23903803.434636798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068.155072,-0.6156000308692455,21569800.78264092,,-3.232899207621813,23943078.47973097,,-2.9270972795784473,23379837.502063632,,-0.24700118601322174,20532065.014042433,,-4.446782544255257,39534653.61140701,,-4.51909414678812,39608472.69756149,,-0.7000904232263565,21030547.106820285,,-1.1543214209377766,25605812.910210416,,-0.3651735596358776,21270544.366313685,,-2.0544104911386967,24954092.61327303,,0.1183626614511013,23387171.44837673,,-4.752394184470177,23904620.11000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069.155072,-0.6234020739793777,21569717.3146981,,-3.30920697003603,23943989.054936145,,-3.0056885667145252,23379452.544814132,,-0.24471766501665115,20532435.19727176,,-4.5655257999897,39534840.30129823,,-4.638027690351009,39608658.98536218,,-0.7160750925540924,21030453.43057339,,-1.38590881600976,25606399.244216803,,-0.3556588739156723,21270945.815174043,,-3.6631531976163387,24954434.85339886,,0.1354890912771225,23387671.62197512,,-3.8975950069725513,23905437.6401624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070.158064,-0.6256855987012386,21569633.844471756,,-3.3995964638888836,23944899.539751824,,-3.0751457549631596,23379067.518107444,,-0.23996031656861305,20532805.385258436,,-4.683507867157459,39535026.87320738,,-4.740215390920639,39608845.17097517,,-0.7134109809994698,21030359.756990604,,-2.7777167335152626,25606984.186415274,,-0.3691697269678116,21271347.25052355,,-1.566687811166048,24954779.189990077,,0.15014171227812767,23388171.81022613,,-0.9615539275109768,23906258.10636587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071.155076,-0.6648860909044743,21569550.33504492,,-3.5114891417324543,23945809.912674826,,-3.162490550428629,23378682.40405596,,-0.26774320006370544,20533175.54546223,,-4.830604888498783,39535213.29801951,,-4.916807919740677,39609031.17999563,,-0.759271752089262,21030266.03754705,,-2.6734358072280884,25607569.23289467,,-0.3927661404013634,21271748.66227664,,-0.33510715514421463,24955124.75816195,,0.13396674022078514,23388671.98230217,,-2.954880151897669,23907076.579243116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072.155135,-0.7004710137844086,21569466.79003316,,-3.621859472244978,23946720.175227497,,-3.2987408190965652,23378297.15375421,,-0.2957163639366627,20533545.677692857,,-4.9735154286026955,39535399.579921104,,-5.0450658574700356,39609217.06075816,,-0.7988528423011303,21030172.278522402,,-1.9786736108362675,25608154.974136263,,-0.4167431443929672,21272150.05005273,,-1.783242005854845,24955468.878198974,,0.11398591101169586,23389172.13439738,,-3.6368926763534546,23907894.370107837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
